Speed,Strength,Lightning,Wind,Water,Fire,summ
"7,58","3,93","8,23","8,63","3,66","7,07","39,10"
"7,89","6,15","8,86","4,65","4,00","6,54","38,09"
"4,50","0,67","4,18","1,14","5,27","4,31","20,07"
"8,29","2,11","0,37","8,07","8,09","4,86","31,79"
"0,35","7,53","5,99","3,84","4,27","0,79","22,77"
"3,27","2,59","0,71","8,08","0,95","8,58","24,18"
"8,33","0,77","4,05","2,03","4,88","3,39","23,45"
"8,61","3,65","8,71","6,63","7,19","8,08","42,87"
"4,14","6,55","6,51","4,74","0,58","6,53","29,05"
"7,20","5,27","3,46","2,43","7,36","0,52","26,24"
"2,09","1,68","1,08","2,57","2,62","2,46","12,50"
"0,40","6,54","1,59","5,14","2,66","4,93","21,26"
"5,71","4,39","5,26","8,77","1,24","1,03","26,40"
"4,26","0,83","2,42","6,31","6,76","8,99","29,57"
"8,32","0,33","5,78","6,85","0,78","3,25","25,31"
"8,27","7,79","6,13","3,10","5,45","0,65","31,39"
"4,31","4,13","5,91","6,68","1,38","5,43","27,84"
"8,97","8,67","4,29","4,21","8,11","0,91","35,16"
"6,99","5,74","3,64","7,81","2,35","2,75","29,28"
"6,16","6,70","6,08","5,00","5,21","5,90","35,05"
"8,41","7,58","8,55","8,65","6,38","3,01","42,58"
"2,69","8,25","8,65","5,19","1,82","7,97","34,57"
"5,05","0,56","7,08","1,11","3,14","6,71","23,65"
"6,71","5,49","7,28","7,19","1,08","2,38","30,13"
"2,02","3,07","0,05","3,93","2,03","2,07","13,17"
"6,83","7,54","8,12","0,32","3,37","5,27","31,45"
"2,03","6,95","0,10","4,18","2,63","0,12","16,01"
"0,63","5,58","0,51","3,42","0,68","6,21","17,03"
"1,68","3,83","7,15","3,24","3,85","7,09","26,84"
"4,06","2,49","1,57","3,28","4,60","8,26","24,26"
"1,25","1,02","1,68","8,58","3,79","1,67","17,99"
"6,91","1,78","1,79","8,70","2,16","6,90","28,24"
"4,64","6,61","3,05","8,68","1,66","5,09","29,73"
"2,87","3,58","3,82","0,73","0,01","8,41","19,42"
"3,27","1,65","5,53","1,82","1,22","1,72","15,21"
"8,27","1,84","1,77","1,36","0,65","0,51","14,40"
"0,11","7,78","6,97","1,50","7,55","6,55","30,46"
"1,59","5,01","8,76","2,78","2,95","7,67","28,76"
"1,34","6,43","0,06","8,65","0,65","4,64","21,77"
"7,16","8,15","5,71","5,91","1,01","2,54","30,48"
"6,41","1,24","1,29","1,47","0,18","7,14","17,73"
"5,74","1,22","3,72","0,55","4,02","4,63","19,88"
"7,32","2,66","0,73","6,37","6,48","8,84","32,40"
"0,30","3,26","7,15","6,07","1,75","8,57","27,10"
"8,95","5,90","1,56","4,87","1,77","8,15","31,20"
"1,46","4,78","6,33","3,73","3,28","1,36","20,94"
"4,01","6,11","7,49","3,68","5,54","6,65","33,48"
"6,47","0,79","4,33","1,08","4,26","6,70","23,63"
"1,32","5,45","8,16","4,80","0,91","1,06","21,70"
"5,36","2,84","8,12","2,49","6,51","3,59","28,91"
"0,11","6,16","8,85","2,09","1,84","3,61","22,66"
"4,06","2,32","3,25","0,29","5,69","2,28","17,89"
"3,00","5,33","3,84","7,95","4,02","6,34","30,48"
"7,68","0,87","1,64","3,06","0,31","1,33","14,89"
"6,24","5,22","3,68","4,62","2,61","8,90","31,27"
"8,64","2,75","2,78","8,11","0,49","8,26","31,03"
"5,39","6,96","4,84","7,18","7,92","5,76","38,05"
"4,03","7,95","5,84","2,14","5,91","8,93","34,80"
"6,22","8,99","6,72","8,75","3,18","7,92","41,78"
"4,24","1,54","7,77","8,46","0,03","6,62","28,66"
"7,63","2,04","5,46","8,69","5,88","6,05","35,75"
"8,62","0,29","3,82","8,18","4,85","3,14","28,90"
"3,61","0,43","4,87","4,33","0,27","7,64","21,15"
"7,10","7,52","8,17","7,12","5,79","0,71","36,41"
"7,08","4,11","3,60","0,02","4,34","1,70","20,85"
"3,24","7,45","8,12","6,44","6,25","4,18","35,68"
"7,24","7,01","5,97","7,33","2,27","3,53","33,35"
"8,56","6,02","0,94","8,36","6,62","3,51","34,01"
"4,31","1,27","4,20","8,99","3,23","5,35","27,35"
"3,98","6,20","7,25","0,09","7,09","4,53","29,14"
"7,18","0,24","2,64","6,49","2,86","7,34","26,75"
"0,03","1,80","3,69","2,95","8,34","8,82","25,63"
"0,22","0,81","2,99","8,49","3,81","5,59","21,91"
"6,24","3,40","8,02","2,64","7,41","5,01","32,72"
"2,25","4,61","4,60","7,90","0,58","8,96","28,90"
"3,99","0,09","8,88","6,58","1,06","8,50","29,10"
"6,05","6,81","4,17","2,94","6,89","4,62","31,48"
"2,71","2,70","7,80","5,23","1,55","7,74","27,73"
"3,22","1,13","2,82","2,12","3,86","7,09","20,24"
"7,81","6,16","8,18","7,16","6,28","5,18","40,77"
"0,03","2,06","8,11","2,32","7,41","8,25","28,18"
"5,98","7,98","5,71","1,58","4,12","4,58","29,95"
"5,81","7,07","8,80","3,08","7,10","4,80","36,66"
"4,67","5,81","2,02","3,08","1,68","8,16","25,42"
"3,68","0,65","5,22","3,60","2,31","5,98","21,44"
"2,32","7,54","8,72","0,56","2,79","2,28","24,21"
"7,01","4,78","6,81","5,35","0,07","0,88","24,90"
"1,72","5,30","4,42","3,63","0,85","2,47","18,39"
"0,63","5,09","7,81","1,49","0,05","0,18","15,25"
"5,57","4,37","3,73","1,79","8,12","2,52","26,10"
"8,91","6,28","6,97","6,75","3,44","8,52","40,87"
"3,70","1,28","5,16","3,86","7,15","5,45","26,60"
"8,65","5,21","2,26","4,32","2,43","3,08","25,95"
"5,75","3,51","3,23","8,65","8,54","2,37","32,05"
"1,51","1,39","4,55","2,64","2,72","3,90","16,71"
"3,58","4,95","1,07","2,13","0,67","8,22","20,62"
"1,06","4,39","4,12","1,91","6,21","3,66","21,35"
"3,42","3,93","2,37","7,10","7,69","0,48","24,99"
"0,84","0,73","2,19","2,20","8,16","8,60","22,72"
"2,38","0,97","6,44","6,05","0,91","6,33","23,08"
"6,67","7,84","0,20","5,91","8,78","7,35","36,75"
"2,73","5,62","2,70","6,58","0,98","8,09","26,70"
"6,00","8,89","7,74","1,11","1,12","5,62","30,48"
"7,64","6,94","4,95","5,62","4,66","2,79","32,60"
"1,69","5,40","6,64","2,50","0,65","5,10","21,98"
"7,63","5,38","7,04","4,93","2,77","1,63","29,38"
"5,74","5,53","1,03","0,26","5,84","1,30","19,70"
"3,73","7,33","1,12","0,38","3,06","7,37","22,99"
"2,97","6,63","1,39","7,34","2,22","7,80","28,35"
"1,13","3,10","6,37","5,76","8,32","2,49","27,17"
"4,67","1,18","6,34","6,53","2,94","2,31","23,97"
"6,69","4,69","2,73","6,41","2,57","3,78","26,87"
"7,02","8,49","7,21","1,33","5,77","0,37","30,19"
"8,84","4,46","1,27","5,26","8,50","0,79","29,12"
"1,84","5,23","0,33","6,57","3,16","3,46","20,59"
"6,79","0,31","1,46","7,88","3,27","8,87","28,58"
"0,92","4,22","7,80","0,71","1,46","8,07","23,18"
"0,94","6,98","8,83","3,50","3,07","2,70","26,02"
"4,29","4,50","8,30","6,54","6,79","1,86","32,28"
"3,41","8,44","0,40","6,05","0,83","5,89","25,02"
"0,43","8,90","0,34","7,42","3,37","7,84","28,30"
"6,75","7,47","8,95","2,33","4,27","8,20","37,97"
"7,88","6,94","7,62","2,38","5,44","8,01","38,27"
"7,63","0,94","6,94","6,31","5,93","0,26","28,01"
"1,03","2,98","3,38","2,89","8,83","3,53","22,64"
"2,79","8,93","8,87","1,63","8,34","7,00","37,56"
"6,74","5,22","6,10","0,13","2,96","6,61","27,76"
"6,03","8,04","0,85","7,75","7,71","1,73","32,11"
"6,64","0,58","8,64","4,68","4,97","4,04","29,55"
"3,70","1,58","8,90","7,70","0,18","7,61","29,67"
"3,85","6,66","3,73","2,51","4,13","1,97","22,85"
"8,53","3,50","1,48","5,64","0,76","6,53","26,44"
"4,94","4,63","1,11","1,03","3,38","5,14","20,23"
"2,61","7,61","0,69","1,02","2,42","3,08","17,43"
"5,55","5,37","8,95","6,23","1,84","8,81","36,75"
"7,17","4,84","6,74","0,37","1,28","8,10","28,50"
"0,23","2,17","0,69","1,43","6,16","6,42","17,10"
"4,69","7,50","2,68","2,63","5,33","3,34","26,17"
"7,98","5,76","3,21","4,98","0,02","2,53","24,48"
"7,11","7,42","7,56","4,86","1,24","2,19","30,38"
"7,93","3,84","6,91","2,38","1,20","7,58","29,84"
"6,84","1,53","3,95","4,20","4,58","6,35","27,45"
"0,89","6,33","1,69","4,15","0,32","8,34","21,72"
"8,87","4,82","0,62","5,57","0,83","7,22","27,93"
"7,81","7,92","1,70","7,69","0,55","6,51","32,18"
"0,71","6,05","4,94","0,07","2,16","4,55","18,48"
"6,09","0,77","1,09","4,97","1,77","7,60","22,29"
"8,43","3,02","5,29","2,42","1,51","7,55","28,22"
"2,17","2,67","0,33","1,04","3,64","1,74","11,59"
"4,40","7,29","7,87","5,62","6,70","1,33","33,21"
"8,13","2,88","2,92","1,28","0,59","4,03","19,83"
"2,37","0,06","6,91","7,89","3,62","7,96","28,81"
"0,16","4,59","4,99","2,00","1,40","7,76","20,90"
"3,33","1,14","0,17","4,68","2,65","4,91","16,88"
"3,36","6,19","4,24","3,64","1,49","0,89","19,81"
"5,04","6,31","4,87","2,49","6,97","5,60","31,28"
"5,29","2,44","6,97","8,71","8,72","2,30","34,43"
"0,62","1,30","8,27","1,93","0,41","1,18","13,71"
"0,98","6,75","2,63","5,93","5,11","8,03","29,43"
"3,70","0,64","2,03","3,30","3,85","8,88","22,40"
"7,46","3,07","0,36","8,25","7,47","8,84","35,45"
"1,32","6,45","6,74","4,12","2,85","6,28","27,76"
"6,69","8,64","8,10","3,00","6,14","7,56","40,13"
"4,83","1,52","3,25","6,36","2,70","1,06","19,72"
"6,67","2,43","8,28","6,51","0,43","8,76","33,08"
"1,93","6,35","1,57","3,41","0,28","4,53","18,07"
"3,64","8,67","0,70","4,67","1,61","0,52","19,81"
"4,15","1,25","7,24","6,24","1,63","7,66","28,17"
"5,84","0,02","2,25","8,05","7,58","5,01","28,75"
"4,01","5,82","0,21","3,68","0,48","3,11","17,31"
"3,18","6,09","3,48","1,92","3,25","7,95","25,87"
"3,66","2,75","8,68","4,29","1,37","8,40","29,15"
"0,55","2,77","1,01","3,54","1,38","8,51","17,76"
"1,82","1,79","3,31","7,94","0,47","2,92","18,25"
"0,11","6,16","8,85","2,09","1,84","3,61","22,66"
"3,14","0,49","5,02","6,62","0,37","5,72","21,36"
"5,71","7,07","0,53","3,41","1,18","8,93","26,83"
"5,41","1,22","6,58","6,67","3,49","7,51","30,88"
"3,13","1,74","6,69","2,79","2,79","4,03","21,17"
"0,38","6,25","8,22","8,49","1,12","0,41","24,87"
"6,46","2,73","1,92","8,91","6,32","0,71","27,05"
"0,34","5,33","2,60","3,84","8,64","2,11","22,86"
"0,57","3,24","8,79","6,61","8,60","0,16","27,97"
"7,81","3,57","0,16","3,00","8,31","0,46","23,31"
"7,05","8,43","2,58","2,49","0,68","0,09","21,32"
"1,17","0,59","8,86","7,77","2,22","6,38","26,99"
"2,08","2,23","0,73","7,81","8,61","5,10","26,56"
"8,80","3,56","8,46","4,31","6,03","3,12","34,28"
"6,15","4,65","0,12","6,75","6,71","2,50","26,88"
"7,34","0,07","2,20","0,58","6,88","1,15","18,22"
"6,92","6,99","0,01","1,54","5,78","5,16","26,40"
"3,30","5,47","5,56","8,52","1,92","2,15","26,92"
"6,08","5,82","3,52","1,50","3,43","8,25","28,60"
"8,62","2,57","0,18","3,45","0,62","8,61","24,05"
"8,64","4,47","7,15","8,06","7,20","6,67","42,19"
"8,58","1,94","8,44","6,51","5,79","8,40","39,66"
"7,80","0,56","5,72","1,41","6,36","3,03","24,88"
"2,70","2,76","5,40","3,74","1,90","2,20","18,70"
"6,74","3,63","4,88","2,02","7,69","2,10","27,06"
"7,47","7,35","7,78","3,26","3,51","7,92","37,29"
"7,27","7,56","5,90","7,85","0,34","3,45","32,37"
"4,08","1,55","1,32","6,04","2,98","5,01","20,98"
"8,38","8,16","7,51","8,63","4,63","3,74","41,05"
"0,35","3,44","0,83","6,27","7,94","8,34","27,17"
"1,69","6,14","2,32","3,44","8,37","2,88","24,84"
"0,78","2,89","3,58","4,41","7,53","1,45","20,64"
"4,21","8,79","8,88","7,92","8,01","7,66","45,47"
"4,16","2,05","2,14","1,16","0,96","7,82","18,29"
"4,98","2,94","7,05","4,33","4,67","4,38","28,35"
"8,09","3,66","2,46","6,53","3,73","8,49","32,96"
"6,72","0,86","4,19","8,66","5,00","6,13","31,56"
"5,89","7,34","8,45","4,90","1,38","5,01","32,97"
"4,83","7,02","4,78","3,78","7,84","7,83","36,08"
"6,95","1,66","1,45","4,24","0,16","8,36","22,82"
"3,81","7,16","5,82","4,19","2,22","8,03","31,23"
"4,46","4,05","4,15","2,25","1,56","0,62","17,09"
"7,89","2,05","7,46","1,40","0,75","8,70","28,25"
"4,12","1,24","0,67","2,45","2,20","6,16","16,84"
"7,50","4,30","4,45","8,12","6,50","2,16","33,03"
"3,52","8,20","7,78","4,64","2,74","6,04","32,92"
"0,28","8,87","7,44","8,04","6,30","8,08","39,01"
"4,86","7,91","3,83","4,53","2,35","6,97","30,45"
"2,68","4,86","6,10","1,49","4,83","2,18","22,14"
"6,38","0,85","6,06","3,20","0,98","7,08","24,55"
"3,11","7,28","4,15","5,18","6,08","0,31","26,11"
"5,36","8,81","6,48","0,14","3,23","7,98","32,00"
"3,01","9,00","5,08","0,52","4,43","2,39","24,43"
"1,47","1,60","8,40","8,84","3,54","5,68","29,53"
"4,73","1,35","7,50","5,45","5,01","4,83","28,87"
"2,24","5,75","7,90","6,58","7,14","6,35","35,96"
"4,76","4,58","6,69","7,08","6,63","2,10","31,84"
"6,65","4,15","7,86","3,21","5,49","8,33","35,69"
"5,53","3,25","7,63","4,32","1,21","5,63","27,57"
"8,83","2,12","3,86","8,94","0,28","6,23","30,26"
"8,54","5,85","0,51","3,35","6,03","5,37","29,65"
"5,99","4,62","1,67","3,19","1,59","6,35","23,41"
"0,44","7,50","1,93","3,31","1,45","4,15","18,78"
"6,88","5,93","4,54","4,89","2,69","5,00","29,93"
"0,05","1,42","6,76","2,36","0,25","8,70","19,54"
"3,29","5,99","1,13","8,78","0,92","7,74","27,85"
"7,95","2,41","0,71","3,20","1,63","2,20","18,10"
"8,65","8,63","1,37","6,66","5,16","6,37","36,84"
"2,32","5,79","4,59","8,39","6,08","8,39","35,56"
"8,55","2,05","6,44","8,18","2,44","6,09","33,75"
"0,73","5,42","1,46","0,31","2,48","5,22","15,62"
"3,55","7,42","5,38","1,02","7,34","5,32","30,03"
"4,14","7,13","8,02","2,30","1,88","7,41","30,88"
"5,43","5,56","4,63","3,71","0,10","8,99","28,42"
"0,00","1,97","7,91","4,24","8,93","0,86","23,91"
"5,19","6,56","5,11","0,56","2,80","4,90","25,12"
"7,89","0,48","8,78","3,10","4,42","2,25","26,92"
"5,28","3,73","5,87","2,86","0,39","4,86","22,99"
"2,33","4,94","1,21","5,23","6,33","7,63","27,67"
"4,71","3,33","2,24","8,29","0,72","5,86","25,15"
"7,55","6,50","6,20","1,28","1,95","0,09","23,57"
"0,52","7,27","0,28","5,94","8,61","5,86","28,48"
"5,99","7,98","3,27","2,42","1,06","8,92","29,64"
"8,57","2,93","8,31","0,06","6,69","7,60","34,16"
"4,60","7,21","1,57","3,20","8,36","0,89","25,83"
"7,32","0,97","2,63","4,06","1,59","1,97","18,54"
"5,44","3,83","0,50","7,72","0,40","2,03","19,92"
"5,85","3,63","1,94","1,30","5,11","7,61","25,44"
"8,34","0,62","5,78","0,12","1,10","8,59","24,55"
"2,72","0,27","7,46","5,14","1,41","3,58","20,58"
"5,64","6,28","4,87","4,81","7,20","8,87","37,67"
"4,82","7,92","1,12","2,53","3,57","2,76","22,72"
"4,47","3,62","3,06","3,87","2,35","3,86","21,23"
"5,05","0,33","2,01","3,05","0,74","3,45","14,63"
"0,53","3,30","2,65","6,50","1,21","2,53","16,72"
"1,27","0,28","6,20","3,28","1,68","8,06","20,77"
"5,27","8,13","6,40","8,99","7,80","2,35","38,94"
"8,10","2,58","3,50","1,06","1,53","6,81","23,58"
"0,39","7,36","7,04","4,85","7,11","6,89","33,64"
"1,43","7,60","4,24","6,75","0,44","4,50","24,96"
"1,70","0,73","1,79","0,77","1,35","2,71","9,05"
"5,22","0,68","0,85","2,04","5,18","2,94","16,91"
"1,09","4,45","0,01","0,16","8,33","7,25","21,29"
"5,14","8,74","1,09","7,66","6,44","8,26","37,33"
"3,76","1,05","2,95","5,07","7,22","1,12","21,17"
"5,26","2,24","2,85","6,12","5,86","6,48","28,81"
"3,38","4,45","8,95","3,04","0,52","0,05","20,39"
"2,98","8,79","8,97","4,41","2,34","8,67","36,16"
"8,87","6,10","1,44","0,50","5,19","6,89","28,99"
"5,33","3,61","8,32","7,63","0,19","4,93","30,01"
"6,63","2,95","4,40","8,60","0,81","8,89","32,28"
"7,95","1,14","4,58","4,19","0,05","0,77","18,68"
"8,00","3,87","5,83","0,48","3,97","2,96","25,11"
"5,85","6,72","2,50","4,67","6,15","8,28","34,17"
"5,30","0,08","0,01","0,46","3,55","8,39","17,79"
"0,72","1,09","4,46","1,34","1,93","7,55","17,09"
"8,82","0,20","7,92","6,12","2,21","2,35","27,62"
"8,69","3,48","1,16","2,10","1,51","8,18","25,12"
"8,99","5,04","8,52","6,92","1,81","5,43","36,71"
"4,14","7,21","5,52","1,04","7,07","5,31","30,29"
"6,62","1,94","2,61","4,72","0,47","5,07","21,43"
"0,04","7,17","1,20","1,99","8,25","0,67","19,32"
"3,21","6,42","8,73","3,71","1,26","8,88","32,21"
"3,89","2,71","4,46","0,42","5,05","6,88","23,41"
"0,93","5,03","8,33","1,41","2,14","4,67","22,51"
"3,03","9,00","6,29","2,57","6,80","3,90","31,59"
"4,24","2,64","4,88","5,76","2,47","7,69","27,68"
"8,47","5,20","8,64","8,26","1,68","2,02","34,27"
"4,96","7,86","0,29","8,28","2,82","6,61","30,82"
"1,00","5,84","0,90","4,88","2,52","2,27","17,41"
"3,91","1,67","6,69","8,46","3,74","2,28","26,75"
"3,66","6,66","6,53","7,50","4,15","3,76","32,26"
"3,37","7,08","4,37","5,68","7,08","1,65","29,23"
"6,93","4,96","6,98","7,28","1,05","6,07","33,27"
"1,81","5,63","0,26","3,44","3,90","8,53","23,57"
"6,95","7,82","2,73","4,57","5,96","8,78","36,81"
"6,24","7,94","3,65","3,80","5,13","5,24","32,00"
"2,23","5,85","3,00","2,26","8,00","4,70","26,04"
"7,72","3,30","1,47","8,07","6,37","2,36","29,29"
"0,97","4,22","5,87","4,60","1,33","8,13","25,12"
"4,03","6,09","1,36","4,98","0,93","0,75","18,14"
"7,63","1,49","2,04","8,85","1,00","1,50","22,51"
"0,05","6,48","4,69","2,35","5,10","0,23","18,90"
"8,30","6,08","2,62","7,92","3,29","7,01","35,22"
"4,00","7,25","3,30","0,95","0,67","7,18","23,35"
"0,06","4,51","8,10","6,22","8,91","3,59","31,39"
"3,10","0,31","3,57","4,62","6,20","1,42","19,22"
"2,66","8,10","4,01","3,62","5,70","6,44","30,53"
"3,06","2,64","1,21","7,11","4,27","2,87","21,16"
"5,20","8,75","2,03","2,66","0,32","2,97","21,93"
"4,54","7,41","6,43","6,74","7,09","8,81","41,02"
"6,11","3,76","3,90","4,21","0,93","8,37","27,28"
"7,65","0,87","7,01","8,91","0,17","7,41","32,02"
"5,62","4,99","8,63","2,91","3,19","4,20","29,54"
"7,94","7,99","7,24","2,22","3,65","8,69","37,73"
"8,26","8,00","6,19","1,02","7,14","7,96","38,57"
"7,41","7,31","1,18","7,83","8,71","8,98","41,42"
"1,38","7,74","7,09","8,30","3,34","8,18","36,03"
"5,18","3,24","2,64","3,91","3,64","3,26","21,87"
"3,68","2,89","0,35","8,47","0,30","0,18","15,87"
"2,87","0,73","7,69","7,27","7,86","7,38","33,80"
"0,61","7,15","7,61","7,03","7,11","2,32","31,83"
"5,63","2,74","1,69","4,83","1,00","7,34","23,23"
"5,65","8,40","3,94","8,46","1,57","6,99","35,01"
"7,07","4,75","5,10","4,48","4,75","1,15","27,30"
"1,15","7,52","7,85","4,42","1,84","0,09","22,87"
"2,13","8,82","4,93","5,19","7,23","0,81","29,11"
"8,25","4,20","7,55","5,21","1,40","8,00","34,61"
"3,69","0,68","5,25","1,68","0,13","8,91","20,34"
"6,64","2,62","3,85","7,67","1,90","8,38","31,06"
"4,92","4,18","0,74","1,34","7,90","3,27","22,35"
"4,73","6,35","6,49","7,15","6,74","8,28","39,74"
"6,80","7,63","0,13","5,75","0,95","7,72","28,98"
"6,75","4,65","8,95","4,10","1,85","3,37","29,67"
"6,38","6,52","1,75","3,61","4,64","7,03","29,93"
"7,74","1,13","3,59","2,36","7,11","7,98","29,91"
"7,39","1,23","3,20","5,74","0,50","8,63","26,69"
"0,89","6,33","1,69","4,15","0,32","8,34","21,72"
"8,85","5,36","4,59","7,52","0,01","8,04","34,37"
"3,62","8,46","5,05","1,50","0,33","0,04","19,00"
"5,95","3,22","0,30","6,95","6,90","4,38","27,70"
"3,17","2,77","0,71","0,98","0,66","1,81","10,10"
"8,00","2,14","0,90","4,83","8,83","6,65","31,35"
"4,31","7,83","1,29","2,24","1,29","5,01","21,97"
"5,00","2,63","1,19","0,55","2,51","2,05","13,93"
"7,12","0,18","3,73","4,73","6,95","3,70","26,41"
"5,25","3,26","5,46","4,17","0,22","6,06","24,42"
"4,27","0,85","7,71","4,77","6,20","3,53","27,33"
"4,89","1,76","8,79","2,55","0,97","8,30","27,26"
"0,63","5,09","7,81","1,49","0,05","0,18","15,25"
"2,31","1,11","2,26","2,76","7,36","7,97","23,77"
"1,54","7,69","5,37","6,71","8,34","8,65","38,30"
"0,63","0,38","4,96","8,79","2,62","8,37","25,75"
"3,77","4,91","1,87","0,51","0,28","6,24","17,58"
"7,41","7,13","0,80","3,44","1,30","2,65","22,73"
"7,30","4,13","1,33","7,19","4,14","7,15","31,24"
"2,21","7,43","7,20","6,48","6,18","8,78","38,28"
"0,96","8,06","8,36","1,21","0,80","6,25","25,64"
"0,96","0,46","6,82","4,89","0,67","1,73","15,53"
"4,77","0,72","7,11","0,79","4,84","8,55","26,78"
"7,84","2,65","5,94","4,53","7,51","1,30","29,77"
"5,12","6,02","6,28","4,65","0,68","8,21","30,96"
"5,08","6,86","6,69","4,68","5,24","8,70","37,25"
"4,30","6,61","2,57","8,25","0,17","8,06","29,96"
"1,87","3,04","4,10","4,23","0,09","7,84","21,17"
"8,52","8,69","6,00","5,28","3,70","3,11","35,30"
"6,68","0,02","2,98","3,86","8,50","5,32","27,36"
"4,32","1,83","6,74","7,36","3,55","3,26","27,06"
"8,37","3,88","1,85","5,73","6,97","8,64","35,44"
"6,17","1,15","3,89","6,78","0,00","1,15","19,14"
"8,86","7,64","1,71","7,26","3,63","3,09","32,19"
"8,61","6,91","2,97","7,48","3,57","4,17","33,71"
"2,81","7,59","1,97","8,07","4,14","3,17","27,75"
"5,66","5,72","8,35","2,81","3,93","2,84","29,31"
"1,04","7,91","2,61","3,71","2,91","8,60","26,78"
"5,65","5,07","4,30","3,22","5,71","3,66","27,61"
"3,43","7,71","2,35","8,72","7,74","0,78","30,73"
"1,37","7,87","2,38","4,80","8,75","2,39","27,56"
"8,35","3,37","7,99","3,59","1,96","0,32","25,58"
"5,26","8,19","3,11","3,89","5,78","6,52","32,75"
"6,59","2,70","6,80","6,05","1,41","1,23","24,78"
"8,79","7,46","3,12","5,13","0,72","0,09","25,31"
"3,27","0,18","5,17","6,04","0,67","2,52","17,85"
"7,14","6,63","1,15","5,25","7,77","2,16","30,10"
"5,99","8,82","8,18","0,26","2,32","3,25","28,82"
"1,08","2,92","4,55","1,83","4,87","0,97","16,22"
"5,93","8,01","0,57","3,01","4,80","7,43","29,75"
"0,95","3,64","2,62","7,91","6,10","8,58","29,80"
"0,74","8,86","8,29","4,17","5,29","3,72","31,07"
"0,03","2,61","5,80","6,88","3,95","2,60","21,87"
"2,46","0,16","7,57","6,59","7,29","7,80","31,87"
"4,48","4,05","5,59","1,93","5,66","7,20","28,91"
"6,69","4,13","8,88","6,08","2,74","8,27","36,79"
"6,52","6,38","7,44","3,90","5,30","7,16","36,70"
"0,71","6,27","2,59","3,23","0,76","5,71","19,27"
"6,14","5,49","2,61","7,05","5,91","3,43","30,63"
"2,31","6,41","0,75","3,21","7,90","1,03","21,61"
"2,59","0,75","8,47","1,53","7,03","3,98","24,35"
"8,09","6,84","6,74","1,46","4,78","3,68","31,59"
"6,79","6,60","2,81","5,91","1,34","6,33","29,78"
"3,24","0,41","3,21","7,56","4,63","7,80","26,85"
"1,86","5,63","3,09","4,59","1,76","7,52","24,45"
"5,22","1,77","2,92","6,55","0,64","2,39","19,49"
"4,38","5,42","6,28","4,25","6,96","2,16","29,45"
"2,53","3,84","7,75","2,85","3,54","2,81","23,32"
"1,12","7,40","7,47","3,33","1,29","7,59","28,20"
"7,68","2,43","5,52","0,11","2,05","6,06","23,85"
"0,32","6,10","4,30","2,32","1,80","7,16","22,00"
"6,33","2,38","2,47","4,35","4,50","4,06","24,09"
"6,66","7,18","3,43","5,00","8,06","7,91","38,24"
"3,74","6,23","4,36","8,60","6,04","7,11","36,08"
"4,45","6,33","0,07","3,37","1,11","3,85","19,18"
"7,09","8,09","3,43","0,39","7,96","8,69","35,65"
"1,64","4,33","4,20","7,64","6,94","6,35","31,10"
"1,56","8,27","4,65","6,85","4,04","6,32","31,69"
"1,07","0,64","1,90","0,34","8,06","7,14","19,15"
"4,04","6,29","3,53","2,96","1,00","8,52","26,34"
"0,60","8,49","2,96","0,37","5,61","0,51","18,54"
"1,81","5,02","1,26","6,78","5,22","8,84","28,93"
"8,72","8,90","4,17","1,91","0,17","6,98","30,85"
"4,87","3,44","6,70","6,80","5,34","8,43","35,58"
"7,35","1,56","1,57","4,24","8,57","8,16","31,45"
"1,85","3,21","8,28","4,82","4,16","1,62","23,94"
"6,41","7,03","1,75","5,36","1,71","8,97","31,23"
"1,23","8,17","7,77","3,87","7,71","2,48","31,23"
"2,04","8,64","6,43","4,89","2,33","0,58","24,91"
"7,50","5,74","8,53","6,44","0,56","5,56","34,33"
"1,72","7,38","4,70","1,36","6,25","3,72","25,13"
"1,41","7,53","8,70","7,23","2,01","0,43","27,31"
"3,40","3,74","4,62","0,23","4,86","6,77","23,62"
"3,34","5,65","7,83","3,09","5,51","5,82","31,24"
"4,29","7,25","7,05","1,67","4,67","6,49","31,42"
"3,34","5,75","3,71","8,62","1,95","3,46","26,83"
"4,57","4,40","7,70","7,31","2,94","2,18","29,10"
"1,43","2,66","0,46","2,72","0,88","8,80","16,95"
"6,55","7,53","1,95","5,52","4,40","7,19","33,14"
"0,14","0,47","5,84","8,54","0,85","8,68","24,52"
"6,60","4,11","6,51","2,07","0,16","5,45","24,90"
"5,83","6,46","8,55","7,93","2,01","5,68","36,46"
"7,11","1,60","5,94","7,58","2,23","8,51","32,97"
"6,37","6,34","8,24","8,56","6,99","8,45","44,95"
"4,26","5,28","5,53","0,27","3,86","5,38","24,58"
"7,83","6,36","7,27","3,08","1,77","1,75","28,06"
"8,44","4,32","6,70","5,75","0,62","4,23","30,06"
"0,97","4,68","5,24","6,42","7,87","8,90","34,08"
"6,31","7,19","2,57","7,95","6,13","3,88","34,03"
"0,71","2,79","8,11","3,05","0,37","7,55","22,58"
"1,20","8,33","4,04","8,13","0,34","7,51","29,55"
"6,30","7,15","8,55","4,66","1,29","6,50","34,45"
"5,80","0,87","6,09","2,84","3,08","8,29","26,97"
"5,05","8,13","2,18","3,13","4,49","7,58","30,56"
