Speed,Strength,Lightning,Wind,Water,Fire,summ
"2,04","4,64","2,42","7,37","7,49","1,14","25,1"
"2,04","6,3","0,61","2,33","8,4","8,79","28,47"
"2,04","5,37","4,11","3,73","5,62","7,63","28,5"
"2,04","8,64","6,43","4,89","2,33","0,58","24,91"
"2,04","4,18","8,54","8,45","4,44","2,51","30,16"
"2,03","6,33","7,85","3,49","7,92","0,78","28,4"
"2,03","6,14","5,39","4,62","7,61","7,67","33,46"
"2,03","8,11","1,12","5,51","1,98","6,62","25,37"
"2,03","6,95","0,1","4,18","2,63","0,12","16,01"
"2,02","3,07","0,05","3,93","2,03","2,07","13,17"
"2,02","1,52","3,57","8,26","7,64","7,03","30,04"
"2,02","7,48","3,52","2,71","8,43","0,6","24,76"
"2,02","2,91","1,27","8,75","7,44","6,01","28,4"
"2,01","7,52","1,5","6,08","1,19","1,32","19,62"
2,"5,15","0,08","7,04","7,19","4,37","25,83"
2,"0,32","0,14","7,57","1,13","7,37","18,53"
2,"6,36","8,11","7,81","4,04","6,17","34,49"
2,"2,73","7,66","2,37","4,03","0,13","18,92"
2,"8,66","7,48","8,28","1,51","6,94","34,87"
2,"3,68","7,64","8,77","0,2","2,39","24,68"
2,"3,49","1,99","3,75","5,87","4,29","21,39"
"1,99","3,78","2,78","1,6","2,81","7,15","20,11"
"1,99","5,98","0,45","6,32","1,74","4,08","20,56"
"1,98","0,3","2,52","8,33","0,1","1,2","14,43"
"1,98","0,66","5,28","7,6","8,83","8,81","33,16"
"1,98","8,74","2,17","5,54","6,24","0,51","25,18"
"1,98","8,99","3,84","5,06","7,02","3,48","30,37"
"1,98","6,45","1,89","7,48","3,58","5,47","26,85"
"1,98","5,42","6,83","1,28","3,11","3,47","22,09"
"1,97","4,84","3,86","2,62","4,92","8,99","27,2"
"1,97","1,26","0,28","0,52","3,97","8,49","16,49"
"1,97","0,91","4,44","3,8","0,43","7,74","19,29"
"1,96","0,68","3,42","3,22","8,25","7,49","25,02"
"1,94","2,8","2,93","2,54","2,6","4,43","17,24"
"1,94","3,03","7,76","3,75","0,02","5,89","22,39"
"1,94","3,45","6,79","0,37","5,98","2,91","21,44"
"1,93","6,35","1,57","3,41","0,28","4,53","18,07"
"1,92","3,44","5,79","3,45","3,12","3,49","21,21"
"1,91","7,12","0,01","6,92","6,89","5,38","28,23"
"1,91","4,76","6,36","8,63","1,77","3,59","27,02"
"1,91","0,94","5,69","4,32","1,58","2,81","17,25"
"1,91","1,37","2,98","2,09","3,14","2,61","14,1"
"1,91","6,65","4,18","4,41","3,27","7,71","28,13"
"1,91","7,2","3,2","7,34","0,31","4,1","24,06"
"1,9","6,9","2,27","4,68","3,37","8,51","27,63"
"1,9","1,93","0,18","2,52","0,55","8,85","15,93"
"1,89","4,87","7,92","4,91","6,96","6,87","33,42"
"1,89","8,52","4,36","5,12","8,11","2,07","30,07"
"1,88","0,86","7,66","2,14","4,85","2,51","19,9"
"1,88","0,86","7,66","2,14","4,85","2,51","19,9"
"1,88","2,66","6,8","2,94","8,69","2,06","25,03"
"1,88","5,7","8,62","5,54","2,63","2,03","26,4"
"1,87","3,04","4,1","4,23","0,09","7,84","21,17"
"1,87","8,12","5,49","7,6","2,55","2,58","28,21"
"1,86","0,77","4,02","8,52","5,58","6,18","26,93"
"1,86","7,9","7,98","1,66","6,64","0,33","26,37"
"1,86","5,63","3,09","4,59","1,76","7,52","24,45"
"1,86","0,03","2,25","7,47","4,43","0,75","16,79"
"1,86",6,"4,37","6,61","0,59","7,52","26,95"
"1,85","3,21","8,28","4,82","4,16","1,62","23,94"
"1,85","1,47","0,53","3,74","7,44","8,59","23,62"
"1,84","0,74","5,38","5,26","8,4",9,"30,62"
"1,84","5,23","0,33","6,57","3,16","3,46","20,59"
"1,84","7,7",3,"5,45","0,67","3,13","21,79"
"1,84","2,24","0,38","7,81","4,83","8,33","25,43"
"1,84","8,46","0,98","5,37","0,3","1,95","18,9"
"1,84","8,59","8,54","2,38","5,43","1,97","28,75"
"1,82","1,79","3,31","7,94","0,47","2,92","18,25"
"1,81","5,02","1,26","6,78","5,22","8,84","28,93"
"1,81","7,36","3,26","3,75","5,97","8,07","30,22"
"1,81","7,99","1,81","0,87","3,03","8,5","24,01"
"1,81","5,63","0,26","3,44","3,9","8,53","23,57"
"1,81","5,17","1,42","2,03","3,79","5,06","19,28"
"1,8","6,21","2,1","1,61","1,73","8,78","22,23"
"1,8","2,66","6,18","0,87","2,89","8,93","23,33"
"1,79","4,91","1,98","6,59","6,02","7,39","28,68"
"1,79","5,29","1,29","3,13","5,31","0,33","17,14"
"1,79","1,24","2,88","1,75","2,47","8,85","18,98"
"1,79","1,18","6,27","4,41",2,"8,31","23,96"
"1,79","5,95","1,21","1,77","5,43","5,35","21,5"
"1,78","7,07","8,34","5,47","0,74","8,19","31,59"
"1,78","1,45","4,27","4,51","8,9","1,56","22,47"
"1,78","3,17","8,23","3,71","4,63","8,3","29,82"
"1,77","8,83","3,33","2,31","0,98","1,83","19,05"
"1,77","5,64","0,78","1,23","5,18","2,44","17,04"
"1,77","0,8","5,66","6,37",8,"1,31","23,91"
"1,77","7,01","0,78","4,51","1,95","2,59","18,61"
"1,75","6,06","8,66","7,53","1,07","1,27","26,34"
"1,75","0,38","1,81","4,09","0,66",0,"8,690001"
"1,74","0,42","1,63","0,78","1,52","1,96","8,05"
"1,74","4,69","4,76","1,61","0,05","7,04","19,89"
"1,73","0,74","8,05","1,69","7,58","1,24","21,03"
"1,73","3,05","0,71","2,82","2,1","8,47","18,88"
"1,73","6,8","8,32","7,92","3,34","5,44","33,55"
"1,73","4,01","8,43","7,47","1,77","8,58","31,99"
"1,72","3,54","0,89","3,44","4,11","3,6","17,3"
"1,72","7,38","4,7","1,36","6,25","3,72","25,13"
"1,72","5,3","4,42","3,63","0,85","2,47","18,39"
"1,71",8,"8,06","7,13","6,3","4,58","35,78"
"1,71","8,07","5,98","0,99","0,49","0,58","17,82"
"1,7","8,59","6,6","6,93","7,19","1,21","32,22"
"1,7","7,26","8,81","4,67","0,16","8,09","30,69"
"1,7","0,73","1,79","0,77","1,35","2,71","9,05"
"1,7","8,97","7,18","7,7",5,"2,39","32,94"
"1,69","6,14","2,32","3,44","8,37","2,88","24,84"
"1,69","8,56","5,23","6,58","3,46","0,9","26,42"
"1,69","8,5","6,85","5,8","7,26","0,43","30,53"
"1,69","8,5","6,85","5,8","7,26","0,43","30,53"
"1,69","8,59","5,19","4,46","3,82","6,47","30,22"
"1,69","3,96","0,79","0,49","8,1","4,19","19,22"
"1,69","5,4","6,64","2,5","0,65","5,1","21,98"
"1,68","1,76","7,05","0,64","1,57","7,66","20,36"
"1,68","3,83","7,15","3,24","3,85","7,09","26,84"
"1,68","7,91","6,61","3,13","2,33","3,56","25,22"
"1,68","4,28","2,55","7,95","0,33","6,07","22,86"
"1,68","5,81","6,84","0,81","8,15","6,55","29,84"
"1,67","4,3","3,57","7,59","8,75","8,25","34,13"
"1,67","6,93","1,01","0,15","4,46","2,23","16,45"
"1,67","7,2","3,4","7,59","0,16","8,02","28,04"
"1,67","5,41","1,66","7,34","0,8","8,97","25,85"
"1,67","3,06","1,75","4,88","2,01","8,66","22,03"
"1,66","5,2","1,47","6,34","6,91","1,84","23,42"
"1,66","0,21","7,5","6,53","0,58","8,59","25,07"
"1,66",7,"5,73","6,32","4,06","0,73","25,5"
"1,65","4,79","1,61","5,65","3,34","1,76","18,8"
"1,65","3,47","5,25","0,57","4,9","8,51","24,35"
"1,65","7,68","2,45","8,45","4,35","2,82","27,4"
"1,64","1,39","7,54","2,17","7,34","8,68","28,76"
"1,64","5,73","8,71","8,76","1,66","1,77","28,27"
"1,64","4,33","4,2","7,64","6,94","6,35","31,1"
"1,63","4,26","8,5","8,33","2,64","6,68","32,04"
"1,63","3,97","2,6","8,38","5,24","8,41","30,23"
"1,63","3,19","8,11","1,86","8,45","7,29","30,53"
"1,62","7,76","0,88","8,95","8,44","2,54","30,19"
"1,62","1,08","1,63","5,6","1,07","7,45","18,45"
"1,62","6,5","2,05","4,93","1,66","6,01","22,77"
"1,62","8,64","8,07","4,84",3,"2,36","28,53"
"1,61","7,79","8,99","0,63","0,15","8,83",28
"1,59","6,64","4,91","0,79","2,75","5,11","21,79"
"1,59","5,01","8,76","2,78","2,95","7,67","28,76"
"1,59","2,22","8,83","6,42","1,94","0,46","21,46"
"1,59","5,39","0,75","3,48","1,79","3,68","16,68"
"1,59","8,04","7,5","6,35","0,44","1,66","25,58"
"1,58","0,07","0,52","5,18","7,25","6,06","20,66"
"1,58","6,85","3,07","4,68","2,73","1,31","20,22"
"1,57","1,16","7,82","5,35","2,53","7,98","26,41"
"1,57","1,12","2,09","3,47","3,06","8,4","19,71"
"1,57","8,78","2,42","3,2","0,85","3,81","20,63"
"1,56","0,77","4,81","2,01","0,6","0,74","10,49"
"1,56","6,22","8,99","7,83",0,"7,57","32,17"
"1,56","3,67","8,78","6,88","3,21","4,51","28,61"
"1,56","3,74","2,75","6,59","6,53","4,87","26,04"
"1,56","8,27","4,65","6,85","4,04","6,32","31,69"
"1,56","8,27","4,65","6,85","4,04","6,32","31,69"
"1,56","4,15","7,66","7,76","1,27","5,15","27,55"
"1,55","6,5","6,27","3,1","6,39","2,01","25,82"
"1,55","0,01","4,41","1,31","1,84","2,3","11,42"
"1,55","3,73","0,97","6,2","2,73","1,15","16,33"
"1,54","7,15","2,29","4,05","3,62","0,62","19,27"
"1,54","7,69","5,37","6,71","8,34","8,65","38,3"
"1,53","0,1","1,27","8,04","4,52","5,81","21,27"
"1,53","7,9",3,"1,63","4,95","8,59","27,6"
"1,53","1,07","2,73","7,07","3,59","7,54","23,53"
"1,52","7,05","0,94","4,85","3,01","6,23","23,6"
"1,52","2,71","4,46","3,27","1,91","8,48","22,35"
"1,52",4,"4,38",7,"1,02","8,87","26,79"
"1,52","6,44","7,63","4,29","0,65","6,8","27,33"
"1,52","2,71","4,46","3,27","1,91","8,48","22,35"
"1,51","1,39","4,55","2,64","2,72","3,9","16,71"
"1,51","6,28","8,96","7,93","3,66","8,28","36,62"
"1,5","7,79","4,52","6,78","5,46","2,02","28,07"
"1,5","6,57","5,17","4,87","2,79","4,85","25,75"
"1,5","6,79","0,05","3,02","6,33","8,89","26,58"
"1,49","4,7","2,53","6,14","8,22","5,28","28,36"
"1,49","1,8","7,07","1,59","2,1","7,77","21,82"
"1,49","3,36","8,52","8,96",9,"4,34","35,67"
"1,49","8,89","2,34","4,03","1,01","5,8","23,56"
"1,49","7,93","1,33","4,21","2,09","0,17","17,22"
"1,49","8,71","0,59","8,9","2,68","8,94","31,31"
"1,48","0,38","1,94","1,87","8,83","3,21","17,71"
"1,48","7,03","1,03","5,99","0,48","1,81","17,82"
"1,48","4,6","2,61","8,7","0,32","7,8","25,51"
"1,47","1,6","8,4","8,84","3,54","5,68","29,53"
"1,46","0,29","7,5","0,17","7,13","3,49","20,04"
"1,46","6,48","2,05","5,69","4,23","6,01","25,92"
"1,46","4,11","2,36","7,95","1,82",0,"17,7"
"1,46","4,73","2,15","4,26","2,23","3,01","17,84"
"1,46","4,78","6,33","3,73","3,28","1,36","20,94"
"1,46","5,82","1,6","3,88","0,35","6,93","20,04"
"1,46","4,11","2,36","7,95","1,82",0,"17,7"
"1,45","2,28","6,38","2,31","1,66","3,57","17,65"
"1,45","3,44","1,53","2,65","4,7","5,62","19,39"
"1,44","5,28","0,01","4,34","5,29","2,29","18,65"
"1,44","5,72","8,56","8,53","6,68","8,7","39,63"
"1,44","8,3","6,78","5,26","4,12","8,74","34,64"
"1,43","3,07","5,76","7,42","1,46","3,66","22,8"
"1,43","3,26","3,17","7,33","3,14","1,37","19,7"
"1,43","0,95","5,35","2,62","7,45","8,67","26,47"
"1,43","1,18","5,24","0,17",0,"4,75","12,77"
"1,43","1,97","6,07","3,73","2,81","7,31","23,32"
"1,43","2,66","0,46","2,72","0,88","8,8","16,95"
"1,43","7,6","4,24","6,75","0,44","4,5","24,96"
"1,42","7,34","1,24","4,3","7,07","1,39","22,76"
"1,42","1,64","1,21","3,4","4,87","6,39","18,93"
"1,42","2,01","3,69","0,3","2,67","2,19","12,28"
"1,41","7,72","4,7","2,58","1,12","8,46","25,99"
"1,41","5,03","7,49","4,86","7,79","2,11","28,69"
"1,41","8,84","0,15","0,83","7,16","3,09","21,48"
"1,41","1,14","6,86","4,06","0,89","6,3","20,66"
"1,41","0,78","0,21","1,98","6,3","3,76","14,44"
"1,41","7,72","8,47","2,86","7,06","7,46","34,98"
"1,41","7,53","8,7","7,23","2,01","0,43","27,31"
"1,41","6,34","5,44","6,21","8,05","5,72","33,17"
"1,4","2,11","3,4","0,95","5,08","3,99","16,93"
"1,4","8,04","4,73","5,58","7,96","0,43","28,14"
"1,39","0,38","4,01","2,4","4,92","7,32","20,42"
"1,38",3,"5,35","2,29","0,62","8,13","20,77"
"1,38","4,24","1,47","0,05","8,87","6,31","22,32"
"1,38","7,74","7,09","8,3","3,34","8,18","36,03"
"1,37","7,86","0,3","8,21","2,43","0,78","20,95"
"1,37","0,14","8,61","1,57","1,11","5,03","17,83"
"1,37","1,98","4,2","6,62","4,76","1,72","20,65"
"1,37","5,52","1,83","0,99","6,48","1,24","17,43"
"1,37","7,87","2,38","4,8","8,75","2,39","27,56"
"1,37","7,8","8,67","1,73","1,41","7,9","28,88"
"1,36","7,74","7,29","1,16","2,07","8,06","27,68"
"1,36","2,92","2,46","5,82","4,23","2,48","19,27"
"1,36","3,59","0,43","2,46","8,8","8,51","25,15"
"1,36","6,25","1,2","4,58","8,88","1,68","23,95"
"1,36","0,22","5,16","3,78","0,58","0,5","11,6"
"1,35","2,27","5,33","8,59","5,39","6,73","29,66"
"1,34","3,38","6,13","4,81","3,65","7,15","26,46"
"1,34","6,43","0,06","8,65","0,65","4,64","21,77"
"1,34","6,98","2,86","6,3","5,3","8,38","31,16"
"1,34","6,98","2,86","6,3","5,3","8,38","31,16"
"1,33","2,5","3,34","0,09","6,68","2,27","16,21"
"1,33","7,36","8,52","7,17","8,3","6,76","39,44"
"1,33","1,93","0,31","7,28","3,78","3,8","18,43"
"1,33","0,29","3,01","1,04","8,57","1,12","15,36"
"1,32","2,13","6,79","2,32","0,6","5,59","18,75"
"1,32","6,45","6,74","4,12","2,85","6,28","27,76"
"1,32","5,45","8,16","4,8","0,91","1,06","21,7"
"1,31","6,89","8,2","2,14","1,77","2,22","22,53"
"1,31","6,79","8,34","7,4","1,78","6,79","32,41"
"1,3","4,8","6,08","1,23","4,56","6,28","24,25"
"1,3","1,66","3,68","6,54","0,61","8,82","22,61"
"1,3","5,81",9,"6,18","0,14","1,43","23,86"
"1,29","0,67","2,4","6,38","4,56","2,83","18,13"
"1,28","2,55","1,8","6,43","0,71","8,34","21,11"
"1,28","1,73","8,41","0,01","3,37","5,23","20,03"
"1,28","3,57","5,28","4,35","5,99","7,74","28,21"
"1,28","3,45","3,56","7,81","2,69","4,41","23,2"
"1,28","6,32","5,69","8,61","6,33","2,3","30,53"
"1,28","1,27","6,22","5,29","4,13","7,05","25,24"
"1,27","0,28","6,2","3,28","1,68","8,06","20,77"
"1,27","4,1","0,81","1,83","4,4","0,15","12,56"
"1,27","2,46","4,5","1,51","8,19","3,3","21,23"
"1,26","2,03","5,14","4,19","4,18","3,67","20,47"
"1,26",8,"1,57","6,68","0,34","6,95","24,8"
"1,26","8,96","3,79","8,61","0,98","2,6","26,2"
"1,26","7,46","8,18","2,88","0,6","0,83","21,21"
"1,26","5,56","8,75","2,54","0,45","8,43","26,99"
"1,25","4,91","6,65","8,08","0,73","8,23","29,85"
"1,25","5,22","5,61","0,44","6,81","0,79","20,12"
"1,25","1,02","1,68","8,58","3,79","1,67","17,99"
"1,25","1,02","1,68","8,58","3,79","1,67","17,99"
"1,24","1,7","0,39","8,27","0,66","1,44","13,7"
"1,24","4,32","1,56","8,41","1,6","6,44","23,57"
"1,24","8,82","2,92","5,35","4,23","6,16","28,72"
"1,24","8,04","6,98","5,98","2,76","7,79","32,79"
"1,24","4,16","0,15","1,54","6,73","8,85","22,67"
"1,24","1,09","2,13","5,21","0,95","6,6","17,22"
"1,23","8,17","7,77","3,87","7,71","2,48","31,23"
"1,23","6,63","0,66","5,55","0,43","7,16","21,66"
"1,23","3,34","0,22","5,07","2,09","2,87","14,82"
"1,22","2,09","3,93","1,4","7,36","7,29","23,29"
"1,22","5,68","6,77","2,88","0,72","2,84","20,11"
"1,22","2,75","6,4","8,65","5,18","5,52","29,72"
"1,22","5,63","1,9","4,87","6,81","8,97","29,4"
"1,21","3,94","0,4","1,09","4,3","6,3","17,24"
"1,2","3,4","1,93","0,29","1,69","7,62","16,13"
"1,2","1,59","1,37","7,82","2,77","4,34","19,09"
"1,2","8,33","4,04","8,13","0,34","7,51","29,55"
"1,2","7,31","2,97","6,21","0,13","3,06","20,88"
"1,19",5,"7,55","2,04","8,5","8,69","32,97"
"1,19","5,86","1,72","4,04","8,32","3,88","25,01"
"1,19","7,83","1,9","3,08","7,34","1,18","22,52"
"1,18","0,98","8,18","8,1","5,39","8,52","32,35"
"1,17","0,59","8,86","7,77","2,22","6,38","26,99"
"1,17","1,03","4,76","5,06","3,32","1,44","16,78"
"1,16","2,07","7,57","2,16","3,73","4,37","21,06"
"1,16","4,7","5,02","6,88","2,58","1,99","22,33"
"1,16","6,46","5,33","8,38","6,16","6,4","33,89"
"1,15","0,45","4,59","7,98","7,13","0,99","22,29"
"1,15","4,3","0,04","0,48","2,37","5,91","14,25"
"1,15","7,52","7,85","4,42","1,84","0,09","22,87"
"1,14","4,39","1,25","0,72","7,69","4,41","19,6"
"1,14","8,9","0,65","8,22","3,61",1,"23,52"
"1,13","1,96","2,81","8,03","6,59","4,51","25,03"
"1,13","3,1","6,37","5,76","8,32","2,49","27,17"
"1,12","8,41","3,73","6,19","4,58","7,97",32
"1,12","5,05","6,44","0,73","3,47","8,51","25,32"
"1,12","4,87","6,26","1,79","2,76","0,45","17,25"
"1,12","7,4","7,47","3,33","1,29","7,59","28,2"
"1,11","0,41","8,91","0,34","8,71","7,8","27,28"
"1,11","8,06","0,08","5,77","7,37","1,76","24,15"
"1,11","1,9","1,47","7,39","2,35","2,43","16,65"
"1,11","8,7","3,64","6,7","0,72","8,79","29,66"
"1,11","1,9","1,47","7,39","2,35","2,43","16,65"
"1,1","5,67","1,27","3,23","2,47","1,52","15,26"
"1,1","8,59","3,52","2,64","0,43","5,63","21,91"
"1,09","4,28","5,02","3,02","2,54","1,83","17,78"
"1,09","4,45","0,01","0,16","8,33","7,25","21,29"
"1,09","8,48","5,32","6,89","5,26","0,14","27,18"
"1,08","0,57","8,98","5,98","7,27","8,69","32,57"
"1,08","8,67","8,82","8,95","0,14","6,73","34,39"
"1,08","2,92","4,55","1,83","4,87","0,97","16,22"
"1,08","1,12","4,93","0,64","8,88","5,46","22,11"
"1,07","5,98","8,57","4,36","6,36","5,44","31,78"
"1,07","8,08","4,23","6,32","3,33","8,01","31,04"
"1,07","0,64","1,9","0,34","8,06","7,14","19,15"
"1,07","2,69","1,76","1,84","5,81","8,83",22
"1,07","6,35","7,69","5,68","0,22","6,72","27,73"
"1,06","0,16","1,66","5,89","2,51","6,21","17,49"
"1,06","2,76","7,33","0,15","0,27","5,78","17,35"
"1,06","4,39","4,12","1,91","6,21","3,66","21,35"
"1,05","4,89","3,65","5,45","0,63","6,38","22,05"
"1,05","8,1","3,59","7,35","3,49","8,38","31,96"
"1,05","6,6","3,62","3,55","3,34","1,87","20,03"
"1,04","7,91","2,61","3,71","2,91","8,6","26,78"
"1,03","5,18","8,62","4,05","0,51","0,16","19,55"
"1,03","2,98","3,38","2,89","8,83","3,53","22,64"
"1,03","8,41","1,9","4,41","5,62","3,94","25,31"
"1,03","4,27","1,83","3,44","2,01","5,35","17,93"
"1,02","0,01","5,62","8,13","1,15","7,49","23,42"
"1,01","0,79","2,75","1,53","5,02","8,68","19,78"
"1,01","3,13","1,48","4,11","7,95","7,78","25,46"
"1,01","7,35","6,7","3,23","5,84","2,42","26,55"
1,"7,86","1,14","6,89","7,32","8,47","32,68"
1,"5,84","0,9","4,88","2,52","2,27","17,41"
"0,99","3,54","4,89","5,65","5,47","3,01","23,55"
"0,98","6,75","2,63","5,93","5,11","8,03","29,43"
"0,98","2,5","7,7","1,61","2,76","8,85","24,4"
"0,98","4,72","7,82","3,4","6,89","4,74","28,55"
"0,98","0,7","6,04","3,65","3,89","0,33","15,59"
"0,98","3,35","7,07","2,67","1,46","6,63","22,16"
"0,98","8,12","3,49","3,84","7,47","0,63","24,53"
"0,98","8,85","0,87","1,13","0,91","7,88","20,62"
"0,97","4,68","5,24","6,42","7,87","8,9","34,08"
"0,97","4,22","5,87","4,6","1,33","8,13","25,12"
"0,97","5,51","2,51","3,42","6,4","7,46","26,27"
"0,97","7,79","2,27","4,2","5,06","6,73","27,02"
"0,96","0,46","6,82","4,89","0,67","1,73","15,53"
"0,96","7,69","4,58","8,56","4,39","0,25","26,43"
"0,96","5,95","0,24","1,73","8,97","0,11","17,96"
"0,96","8,06","8,36","1,21","0,8","6,25","25,64"
"0,95","7,05","4,28","0,59","7,66","4,57","25,1"
"0,95","7,9",7,"1,24","8,22","1,57","26,88"
"0,95","3,64","2,62","7,91","6,1","8,58","29,8"
"0,95","6,99","3,57","4,88","5,87","0,8","23,06"
"0,95","7,26","5,4","5,89","1,53","1,31","22,34"
"0,95","1,19","8,86","7,54","6,27","5,2","30,01"
"0,95","4,52","4,71","8,62","5,88",5,"29,68"
"0,95","8,8","7,54","0,75","6,78","1,28","26,1"
"0,95","3,75","1,99","2,47","7,33","0,89","17,38"
"0,94","4,28","0,44","6,14","0,2","8,37","20,37"
"0,94","6,98","8,83","3,5","3,07","2,7","26,02"
"0,94","6,04","2,49","4,11","3,44","4,85","21,87"
"0,94","3,63","0,18","0,9","2,75","8,17","16,57"
"0,94","3,63","0,18","0,9","2,75","8,17","16,57"
"0,93","5,03","8,33","1,41","2,14","4,67","22,51"
"0,93","3,14","1,42","5,14","1,04","7,49","19,16"
"0,93","6,86","6,01","5,3","8,64","7,21","34,95"
"0,93","7,74","6,41","1,43","6,9","4,44","27,85"
"0,92","2,92","4,58","4,81","4,91","2,01","20,15"
"0,92","2,8","4,67","8,42","1,63","7,82","26,26"
"0,92","4,22","7,8","0,71","1,46","8,07","23,18"
"0,92","4,79","3,95","4,87","5,89","4,32","24,74"
"0,91","8,01","1,11","4,27","7,48","0,7","22,48"
"0,91","2,2","3,97","7,14","1,59","6,28","22,09"
"0,9","1,51","4,74","4,38","0,95","3,28","15,76"
"0,9","3,17","1,09","1,24","7,88","6,6","20,88"
"0,9","3,6","3,1","3,12","1,87","0,43","13,02"
"0,9","3,42","8,06","3,45","2,7","3,63","22,16"
"0,89","6,33","1,69","4,15","0,32","8,34","21,72"
"0,89","6,78","1,4","6,49","0,11","7,5","23,17"
"0,89","2,59","7,68","6,38","6,61","6,42","30,57"
"0,89","6,33","1,69","4,15","0,32","8,34","21,72"
"0,89","5,25","3,62","0,6","1,09","4,98","16,43"
"0,87","7,05","1,87","2,78","0,89","3,53","16,99"
"0,87","4,23","3,61","0,66","7,72",2,"19,09"
"0,87","6,18","5,67","2,06","2,13","0,12","17,03"
"0,86","0,95","4,9","5,53","4,41","5,8","22,45"
"0,86","3,16","2,37","3,27","2,63","6,83","19,12"
"0,86","5,54","0,65","6,47","1,94","2,06","17,52"
"0,85","6,68","5,05","0,47","5,18","8,09","26,32"
"0,84","7,35","0,59","7,57","0,21","4,68","21,24"
"0,84","3,3","3,45","5,2","0,56","4,66","18,01"
"0,84","7,18","0,1","7,2","0,84","3,22","19,38"
"0,84","0,73","2,19","2,2","8,16","8,6","22,72"
"0,84","2,54","1,75","6,4","6,25","6,43","24,21"
"0,83","4,64",2,"2,33","3,34","4,2","17,34"
"0,82","3,79","1,17","2,94","5,37","3,74","17,83"
"0,82","4,9","1,51","6,93",1,"3,99","19,15"
"0,82","5,83","7,33","5,09","2,5","6,13","27,7"
"0,82","8,78","7,95","4,88","6,64","8,26","37,33"
"0,82","7,21","1,81","7,57","0,32","7,9","25,63"
"0,82","8,81","1,81","3,71","1,04","1,72","17,91"
"0,81","0,31","1,6","5,92","3,15",7,"18,79"
"0,81","7,84",1,"5,38","3,84","2,77","21,64"
"0,81","3,44","7,39","3,98","0,5","8,08","24,2"
"0,81","7,84","0,52","8,78","8,13","1,15","27,23"
"0,8","0,34","8,61","6,45","0,36","6,75","23,31"
"0,8","1,08","8,71","7,1","0,82","8,33","26,84"
"0,79","0,34","7,43","4,51","8,65","3,48","25,2"
"0,79","8,91","6,15","2,17","5,91","6,33","30,26"
"0,79","0,85","8,27","1,44","4,59","8,37","24,31"
"0,78","8,33","8,99","6,45","2,82","1,77","29,14"
"0,78","8,72","2,25","3,77","1,93","6,13","23,58"
"0,78","3,87","8,5","4,64","7,1","7,59","32,48"
"0,78","2,89","3,58","4,41","7,53","1,45","20,64"
"0,77","4,96","8,03","2,88","1,62","6,13","24,39"
"0,77","7,2","0,53","4,41","8,27","2,11","23,29"
"0,77","6,99","6,02","4,68","8,42","8,09","34,97"
"0,76","5,88","4,22","6,03","3,6","1,09","21,58"
"0,76","8,66","0,14","0,56","8,15","5,44","23,71"
"0,76","3,28","6,23","1,76","5,45","5,73","23,21"
"0,75","4,36","0,9","4,93","0,17","1,69","12,8"
"0,75","2,49","6,06","8,12","0,09","5,37","22,88"
"0,75","8,46","4,99","6,03","1,79","2,59","24,61"
"0,75","6,14","3,45","2,51","4,06","7,68","24,59"
"0,74","8,86","8,29","4,17","5,29","3,72","31,07"
"0,74","5,94","0,06","4,38","1,81","0,74","13,67"
"0,74","1,09","1,6","1,57","0,55","1,45",7
"0,74","1,6","1,19","3,38","7,46","0,53","14,9"
"0,73","5,42","1,46","0,31","2,48","5,22","15,62"
"0,72","1,09","4,46","1,34","1,93","7,55","17,09"
"0,72","0,42","8,98","0,05","1,45","3,96","15,58"
"0,72","4,12","1,3","7,17","0,31","1,75","15,37"
"0,71","4,42","7,63","3,74","1,34","7,65","25,49"
"0,71","8,65","4,88","7,72","3,56","5,62","31,14"
"0,71","2,79","8,11","3,05","0,37","7,55","22,58"
"0,71","1,2","0,51","4,25","8,19","4,84","19,7"
"0,71","6,05","4,94","0,07","2,16","4,55","18,48"
"0,71","1,28","5,79","5,77","5,82","8,23","27,6"
"0,71","6,27","2,59","3,23","0,76","5,71","19,27"
"0,71","6,27","2,59","3,23","0,76","5,71","19,27"
"0,7","6,48","1,73","1,79","5,22","1,57","17,49"
"0,7","8,8","0,27","8,17","3,22","0,71","21,87"
"0,69","5,62","1,05","1,82","4,15","3,59","16,92"
"0,67","7,52","3,64","0,52","3,21","5,43","20,99"
"0,67","3,21","3,82","5,85","7,74","0,75","22,04"
"0,67","6,24","0,14","7,09","0,13","7,32","21,59"
"0,67","4,53","8,81","2,57","5,91","0,05","22,54"
"0,66","0,91","2,99","5,23","7,67","5,12","22,58"
"0,66","4,51","2,28","2,05","6,86","4,45","20,81"
"0,66","4,51","2,28","2,05","6,86","4,45","20,81"
"0,66","0,04","2,41","7,68","3,17","6,56","20,52"
"0,66","3,63","1,02","6,92","7,25","2,46","21,94"
"0,65","3,92","6,85","3,53","1,71","1,79","18,45"
"0,65","1,92","7,29","0,56","4,67","3,17","18,26"
"0,64","6,4","7,45","3,78","1,46","4,01","23,74"
"0,64","0,72","8,18","0,36","7,4","2,29","19,59"
"0,64","1,16","7,64","6,47","0,69","2,32","18,92"
"0,64","6,64","8,66","6,72","8,44","7,26","38,36"
"0,63","6,09","8,58","3,84","0,79","8,18","28,11"
"0,63","1,4","5,86","4,25","0,81","8,3","21,25"
